boxofficeType,showRange,yearWeekTime,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
주중 박스오피스,20240422~20240425,202417,1,1,5,OLD,20228797,범죄도시4,2024-04-24,11386378381,88.0,11229516381,7158.9,11712421181,1306719,1292952,9391.7,1334972,2930,31077
주중 박스오피스,20240422~20240425,202417,2,2,-1,OLD,20236614,쿵푸팬더4,2024-04-10,363062158,2.8,-455388469,-55.6,12044323003,40414,-47780,-54.2,1288714,1024,7732
주중 박스오피스,20240422~20240425,202417,3,3,-1,OLD,20234675,파묘,2024-02-22,337709387,2.6,-287382709,-46.0,114251834800,36129,-29057,-44.6,11821218,953,6616
주중 박스오피스,20240422~20240425,202417,4,4,1,OLD,20235613,스턴트맨,2024-05-01,143811000,1.1,6429000,4.7,301677000,15979,1269,8.6,32965,38,72
주중 박스오피스,20240422~20240425,202417,5,5,-2,OLD,20231677,남은 인생 10년,2023-05-24,150090563,1.2,-62622705,-29.4,4102189693,15650,-6095,-28.0,402530,493,2505
주중 박스오피스,20240422~20240425,202417,6,6,46,OLD,20249318,챌린저스,2024-04-24,75748020,0.6,73525020,3307.5,77971020,9025,8778,3553.8,9272,458,1618
주중 박스오피스,20240422~20240425,202417,7,7,-3,OLD,20231041,댓글부대,2024-03-27,62740584,0.5,-131390920,-67.7,9220699394,6478,-13996,-68.4,970344,510,1858
주중 박스오피스,20240422~20240425,202417,8,8,1,OLD,20236295,듄: 파트2,2024-02-28,42033952,0.3,-17319901,-29.2,23329968265,3951,-1488,-27.4,1991079,159,489
주중 박스오피스,20240422~20240425,202417,9,9,-2,OLD,20247673,오멘: 저주의 시작,2024-04-03,37626873,0.3,-85947533,-69.6,1827367750,3626,-8535,-70.2,177678,287,909
주중 박스오피스,20240422~20240425,202417,10,10,-2,OLD,20248466,고스트버스터즈: 오싹한 뉴욕,2024-04-17,31946307,0.2,-60708380,-65.5,380861327,3509,-6489,-64.9,40469,421,1573
주중 박스오피스,20240429~20240502,202418,1,1,0,OLD,20228797,범죄도시4,2024-04-24,16645497357,88.2,5259118976,46.2,57090407726,1787201,480482,36.8,6040704,2819,58793
주중 박스오피스,20240429~20240502,202418,2,2,0,OLD,20236614,쿵푸팬더4,2024-04-10,554788506,2.9,191726348,52.8,13528371219,63336,22922,56.7,1450992,600,3160
주중 박스오피스,20240429~20240502,202418,3,3,1,OLD,20235613,스턴트맨,2024-05-01,481535567,2.6,337724567,234.8,783212567,47693,31714,198.5,80658,801,4403
주중 박스오피스,20240429~20240502,202418,4,4,0,NEW,20249313,"포켓몬스터: 성도지방 이야기, 최종장",2024-05-01,297221706,1.6,297221706,100.0,298981706,35148,35148,100.0,35308,658,1976
주중 박스오피스,20240429~20240502,202418,5,5,-2,OLD,20234675,파묘,2024-02-22,180377363,1.0,-157332024,-46.6,114690553478,19231,-16898,-46.8,11866447,490,1981
주중 박스오피스,20240429~20240502,202418,6,6,-1,OLD,20231677,남은 인생 10년,2023-05-24,161498601,0.9,11408038,7.6,4421349650,16411,761,4.9,434356,158,791
주중 박스오피스,20240429~20240502,202418,7,7,-1,OLD,20249318,챌린저스,2024-04-24,148621452,0.8,72873432,96.2,387238245,15601,6576,72.9,40863,442,1934
주중 박스오피스,20240429~20240502,202418,8,8,19,OLD,20249133,극장판 실바니안 패밀리: 프레야의 선물,2024-05-01,36998150,0.2,32602150,741.6,41394150,4973,4345,691.9,5601,188,416
주중 박스오피스,20240429~20240502,202418,9,9,1,OLD,20248466,고스트버스터즈: 오싹한 뉴욕,2024-04-17,38698256,0.2,6751949,21.1,428904161,4896,1387,39.5,46442,59,224
주중 박스오피스,20240429~20240502,202418,10,10,21,OLD,20249353,꼬마참새 리차드: 신비한 보석 탐험대,2024-05-01,34599300,0.2,30434300,730.7,48091600,4676,4081,685.9,6130,154,306
주중 박스오피스,20240506~20240509,202419,1,1,0,OLD,20228797,범죄도시4,2024-04-24,9525421620,73.4,-7120075737,-42.8,85365112527,997221,-789980,-44.2,8960153,2745,46657
주중 박스오피스,20240506~20240509,202419,2,2,0,NEW,20247783,혹성탈출: 새로운 시대,2024-05-08,901055683,6.9,901055683,100.0,901055683,90093,90093,100.0,90093,1182,7917
주중 박스오피스,20240506~20240509,202419,3,3,-1,OLD,20236614,쿵푸팬더4,2024-04-10,837770652,6.5,282982146,51.0,15958969939,89248,25912,40.9,1708346,860,2927
주중 박스오피스,20240506~20240509,202419,4,4,-1,OLD,20235613,스턴트맨,2024-05-01,397886868,3.1,-83648699,-17.4,1920510140,38024,-9669,-20.3,186753,718,4243
주중 박스오피스,20240506~20240509,202419,5,5,-1,OLD,20249313,"포켓몬스터: 성도지방 이야기, 최종장",2024-05-01,295443343,2.3,-1778363,-0.6,1192405254,33506,-1642,-4.7,135277,633,2120
주중 박스오피스,20240506~20240509,202419,6,6,0,OLD,20231677,남은 인생 10년,2023-05-24,243952721,1.9,82454120,51.1,4912057271,24324,7913,48.2,482998,200,1146
주중 박스오피스,20240506~20240509,202419,7,7,0,NEW,20249317,악마와의 토크쇼,2024-05-08,114419300,0.9,114419300,100.0,122065600,13112,13112,100.0,13940,254,1378
주중 박스오피스,20240506~20240509,202419,8,8,-3,OLD,20234675,파묘,2024-02-22,93038894,0.7,-87338469,-48.4,114925869607,9605,-9626,-50.1,11890307,214,818
주중 박스오피스,20240506~20240509,202419,9,9,0,NEW,19950084,쇼생크 탈출,1995-02-04,82222126,0.6,82222126,100.0,169979328,9344,9344,100.0,22204,123,553
주중 박스오피스,20240506~20240509,202419,10,10,-3,OLD,20249318,챌린저스,2024-04-24,77295459,0.6,-71325993,-48.0,555347537,7630,-7971,-51.1,57191,142,657
주중 박스오피스,20240513~20240516,202420,1,1,0,OLD,20228797,범죄도시4,2024-04-24,4826802850,38.3,-4698618770,-49.3,97788039662,503484,-493737,-49.5,10240940,1968,29697
주중 박스오피스,20240513~20240516,202420,2,2,20,OLD,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,2034712557,16.2,2027663557,28765.3,2125043257,197141,196134,19477.1,203932,1212,7491
주중 박스오피스,20240513~20240516,202420,3,3,-1,OLD,20247783,혹성탈출: 새로운 시대,2024-05-08,1961891233,15.6,1060835550,117.7,6220144130,196781,106688,118.4,611969,1179,11846
주중 박스오피스,20240513~20240516,202420,4,4,11,OLD,20203557,그녀가 죽었다,2024-05-15,1369599761,10.9,1342377761,4931.2,1406190761,145032,142274,5158.6,148831,898,6395
주중 박스오피스,20240513~20240516,202420,5,5,38,OLD,20249305,가필드 더 무비,2024-05-15,965904556,7.7,963339556,37557.1,985693556,107428,107143,37594.0,109442,852,3285
주중 박스오피스,20240513~20240516,202420,6,6,0,NEW,20236674,이프: 상상의 친구,2024-05-15,353761901,2.8,353761901,100.0,362356901,39250,39250,100.0,40205,658,1800
주중 박스오피스,20240513~20240516,202420,7,7,0,OLD,20249317,악마와의 토크쇼,2024-05-08,190367300,1.5,75948000,66.4,606819500,19599,6487,49.5,62842,244,1716
주중 박스오피스,20240513~20240516,202420,8,8,-2,OLD,20231677,남은 인생 10년,2023-05-24,188925695,1.5,-55027026,-22.6,5405950827,18904,-5420,-22.3,531668,242,1187
주중 박스오피스,20240513~20240516,202420,9,9,-6,OLD,20236614,쿵푸팬더4,2024-04-10,90879994,0.7,-746890658,-89.2,16455624250,10572,-78676,-88.2,1762061,273,795
주중 박스오피스,20240513~20240516,202420,10,10,-1,OLD,19950084,쇼생크 탈출,1995-02-04,93990751,0.7,11768625,14.3,372303719,9069,-275,-2.9,42872,111,790
주중 박스오피스,20240520~20240523,202421,1,1,0,OLD,20228797,범죄도시4,2024-04-24,1580956873,25.7,-3245845977,-67.2,103497340798,167023,-336461,-66.8,10826696,1215,16340
주중 박스오피스,20240520~20240523,202421,2,2,24,OLD,20236653,퓨리오사: 매드맥스 사가,2024-05-22,1395817796,22.6,1385209796,13058.2,1406425796,134773,134149,21498.2,135397,1427,9928
주중 박스오피스,20240520~20240523,202421,3,3,1,OLD,20203557,그녀가 죽었다,2024-05-15,1112464563,18.1,-257135198,-18.8,4848638646,117984,-27048,-18.6,508550,916,11194
주중 박스오피스,20240520~20240523,202421,4,4,-2,OLD,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,775836615,12.6,-1258875942,-61.9,4412679334,77092,-120049,-60.9,425376,810,7202
주중 박스오피스,20240520~20240523,202421,5,5,-2,OLD,20247783,혹성탈출: 새로운 시대,2024-05-08,434743932,7.1,-1527147301,-77.8,8246438623,44169,-152612,-77.6,811239,897,6045
주중 박스오피스,20240520~20240523,202421,6,6,12,OLD,20249416,청춘 18X2 너에게로 이어지는 길,2024-05-22,214013219,3.5,195653219,1065.6,249048519,23691,21651,1061.3,27356,635,3462
주중 박스오피스,20240520~20240523,202421,7,7,-2,OLD,20249305,가필드 더 무비,2024-05-15,128747085,2.1,-837157471,-86.7,1876830791,15043,-92385,-86.0,206540,501,2316
주중 박스오피스,20240520~20240523,202421,8,8,-2,OLD,20236674,이프: 상상의 친구,2024-05-15,85948835,1.4,-267813066,-75.7,754856195,10125,-29125,-74.2,83870,428,1468
주중 박스오피스,20240520~20240523,202421,9,9,-2,OLD,20249317,악마와의 토크쇼,2024-05-08,63238600,1.0,-127128700,-66.8,802907300,7397,-12202,-62.3,83314,181,728
주중 박스오피스,20240520~20240523,202421,10,10,-2,OLD,20231677,남은 인생 10년,2023-05-24,47255541,0.8,-141670154,-75.0,5604986222,4734,-14170,-75.0,551304,163,682
주중 박스오피스,20240527~20240530,202422,1,1,1,OLD,20236653,퓨리오사: 매드맥스 사가,2024-05-22,1825197157,29.5,429379361,30.8,7808610790,187643,52870,39.2,752345,1348,15748
주중 박스오피스,20240527~20240530,202422,2,2,15,OLD,20234045,설계자,2024-05-29,1368049962,22.1,1355800962,11068.7,1384042962,169334,167973,12341.9,171111,1345,11509
주중 박스오피스,20240527~20240530,202422,3,3,-2,OLD,20228797,범죄도시4,2024-04-24,958544743,15.5,-622412130,-39.4,106620948243,105259,-61764,-37.0,11151025,916,10595
주중 박스오피스,20240527~20240530,202422,4,4,-1,OLD,20203557,그녀가 죽었다,2024-05-15,858677160,13.9,-253787403,-22.8,7696918946,95663,-22321,-18.9,806430,879,9588
주중 박스오피스,20240527~20240530,202422,5,5,-1,OLD,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,249063216,4.0,-526773399,-67.9,5456157847,26126,-50966,-66.1,529182,565,3153
주중 박스오피스,20240527~20240530,202422,6,6,0,OLD,20249416,청춘 18X2 너에게로 이어지는 길,2024-05-22,163343576,2.6,-50669643,-23.7,900568889,18133,-5558,-23.5,92792,549,3194
주중 박스오피스,20240527~20240530,202422,7,7,-2,OLD,20247783,혹성탈출: 새로운 시대,2024-05-08,145783602,2.4,-288960330,-66.5,8959638941,16126,-28043,-63.5,885048,580,2552
주중 박스오피스,20240527~20240530,202422,8,8,31,OLD,20248879,드림 시나리오,2024-05-29,99163528,1.6,96526528,3660.5,106079528,12496,12203,4164.8,13246,392,1350
주중 박스오피스,20240527~20240530,202422,9,9,-2,OLD,20249305,가필드 더 무비,2024-05-15,53472417,0.9,-75274668,-58.5,2355352967,6279,-8764,-58.3,259067,206,680
주중 박스오피스,20240527~20240530,202422,10,10,0,NEW,20249845,결속밴드 라이브 -항성-,2024-05-29,44513000,0.7,44513000,100.0,44513000,5002,5002,100.0,5002,72,265
주중 박스오피스,20240603~20240606,202423,1,1,0,NEW,20191143,원더랜드,2024-06-05,2105678808,24.7,2105678808,100.0,2146673808,226530,226530,100.0,231001,1165,9626
주중 박스오피스,20240603~20240606,202423,2,2,-1,OLD,20236653,퓨리오사: 매드맥스 사가,2024-05-22,1816421170,21.3,-8775987,-0.5,12729720543,179670,-7973,-4.2,1230697,1263,13877
주중 박스오피스,20240603~20240606,202423,3,3,1,OLD,20203557,그녀가 죽었다,2024-05-15,831583006,9.7,-27094154,-3.2,9940859641,87801,-7862,-8.2,1040773,797,7773
주중 박스오피스,20240603~20240606,202423,4,4,-2,OLD,20234045,설계자,2024-05-29,705387946,8.3,-662662016,-48.4,4011175658,77605,-91729,-54.2,449711,996,10435
주중 박스오피스,20240603~20240606,202423,5,5,-2,OLD,20228797,범죄도시4,2024-04-24,730690395,8.6,-227854348,-23.8,108555444638,76310,-28949,-27.5,11349709,791,7444
주중 박스오피스,20240603~20240606,202423,6,6,0,NEW,20240195,명탐정 코난 VS 괴도 키드,2024-06-05,422837000,5.0,422837000,100.0,429127200,43101,43101,100.0,43563,273,1168
주중 박스오피스,20240603~20240606,202423,7,7,24,OLD,20240125,나쁜 녀석들: 라이드 오어 다이,2024-06-06,379602381,4.4,368994381,3478.5,390210381,38264,37640,6032.1,38888,767,2403
주중 박스오피스,20240603~20240606,202423,8,8,-3,OLD,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,374750785,4.4,125687569,50.5,6230279558,36448,10322,39.5,603450,424,2207
주중 박스오피스,20240603~20240606,202423,9,9,0,NEW,20247397,존 오브 인터레스트,2024-06-05,225345140,2.6,225345140,100.0,277946240,23768,23768,100.0,27524,381,1197
주중 박스오피스,20240603~20240606,202423,10,10,-1,OLD,20249305,가필드 더 무비,2024-05-15,140250653,1.6,86778236,162.3,2731589828,18545,12266,195.3,303814,389,773
주중 박스오피스,20240610~20240613,202424,1,1,0,NEW,20235974,인사이드 아웃 2,2024-06-12,3219492903,50.7,3219492903,100.0,3219492903,332250,332250,100.0,332250,2177,20398
주중 박스오피스,20240610~20240613,202424,2,2,-1,OLD,20191143,원더랜드,2024-06-05,619286113,9.8,-1486392695,-70.6,5050466919,67835,-158695,-70.1,536620,1021,10491
주중 박스오피스,20240610~20240613,202424,3,3,-1,OLD,20236653,퓨리오사: 매드맥스 사가,2024-05-22,507852713,8.0,-1308568457,-72.0,15173031338,50904,-128766,-71.7,1469527,945,7373
주중 박스오피스,20240610~20240613,202424,4,4,-1,OLD,20203557,그녀가 죽었다,2024-05-15,295877154,4.7,-535705852,-64.4,11134226674,31616,-56185,-64.0,1165710,673,4163
주중 박스오피스,20240610~20240613,202424,5,5,38,OLD,20218459,드라이브,2024-06-12,239905268,3.8,236017268,6070.4,248788268,27391,26959,6240.5,28378,581,2775
주중 박스오피스,20240610~20240613,202424,6,6,-1,OLD,20228797,범죄도시4,2024-04-24,236986068,3.7,-493704327,-67.6,109503706282,24935,-51375,-67.3,11446559,653,3558
주중 박스오피스,20240610~20240613,202424,7,7,2,OLD,20247397,존 오브 인터레스트,2024-06-05,203275144,3.2,-22069996,-9.8,819263767,21491,-2277,-9.6,82025,390,1838
주중 박스오피스,20240610~20240613,202424,8,8,-1,OLD,20240125,나쁜 녀석들: 라이드 오어 다이,2024-06-06,185673290,2.9,-193929091,-51.1,1293354890,19464,-18800,-49.1,130224,658,3745
주중 박스오피스,20240610~20240613,202424,9,9,-5,OLD,20234045,설계자,2024-05-29,144619473,2.3,-560768473,-79.5,4663237911,16404,-61201,-78.9,518296,615,2616
주중 박스오피스,20240610~20240613,202424,10,10,-4,OLD,20240195,명탐정 코난 VS 괴도 키드,2024-06-05,104008800,1.6,-318828200,-75.4,969594900,10453,-32648,-75.7,98054,222,1480
주중 박스오피스,20240617~20240620,202425,1,1,0,OLD,20235974,인사이드 아웃 2,2024-06-12,5333335133,69.9,2113842230,65.7,25574811363,553994,221744,66.7,2636663,2143,40761
주중 박스오피스,20240617~20240620,202425,2,2,1,OLD,20236653,퓨리오사: 매드맥스 사가,2024-05-22,289763733,3.8,-218088980,-42.9,16046324926,30416,-20488,-40.2,1559997,575,3384
주중 박스오피스,20240617~20240620,202425,3,3,-1,OLD,20191143,원더랜드,2024-06-05,221061881,2.9,-398224232,-64.3,5786343264,23930,-43905,-64.7,611864,607,4319
주중 박스오피스,20240617~20240620,202425,4,4,0,OLD,20203557,그녀가 죽었다,2024-05-15,182861790,2.4,-113015364,-38.2,11615083334,19260,-12356,-39.1,1215776,446,2606
주중 박스오피스,20240617~20240620,202425,5,5,2,OLD,20247397,존 오브 인터레스트,2024-06-05,165479471,2.2,-37795673,-18.6,1262279555,17430,-4061,-18.9,125661,290,1749
주중 박스오피스,20240617~20240620,202425,6,6,9,OLD,20208245,핸섬가이즈,2024-06-26,132423000,1.7,103083000,351.3,165378000,16121,12861,394.5,19802,37,86
주중 박스오피스,20240617~20240620,202425,7,7,-1,OLD,20228797,범죄도시4,2024-04-24,146924263,1.9,-90061805,-38.0,109880751867,15396,-9539,-38.3,11484960,376,2020
주중 박스오피스,20240617~20240620,202425,8,8,-3,OLD,20218459,드라이브,2024-06-12,120792354,1.6,-119112914,-49.6,624648809,13664,-13727,-50.1,69277,514,2595
주중 박스오피스,20240617~20240620,202425,9,9,0,NEW,20212932,탈주,2024-07-03,116910000,1.5,116910000,100.0,116910000,12822,12822,100.0,12822,23,55
주중 박스오피스,20240617~20240620,202425,10,10,0,NEW,20240553,몽키맨,2024-06-19,59491177,0.8,59491177,100.0,63089177,8041,8041,100.0,8555,146,588
주중 박스오피스,20240624~20240627,202426,1,1,0,OLD,20235974,인사이드 아웃 2,2024-06-12,4591755371,45.0,-741579762,-13.9,44502633904,510777,-43217,-7.8,4625128,1813,30884
주중 박스오피스,20240624~20240627,202426,2,2,11,OLD,20248465,하이재킹,2024-06-21,2331202544,22.9,2275189544,4061.9,7097105270,262378,256313,4226.1,755576,1079,16019
주중 박스오피스,20240624~20240627,202426,3,3,0,NEW,20247811,콰이어트 플레이스: 첫째 날,2024-06-26,1369392874,13.4,1369392874,100.0,1369392874,154974,154974,100.0,154974,942,7542
주중 박스오피스,20240624~20240627,202426,4,4,2,OLD,20208245,핸섬가이즈,2024-06-26,911945041,8.9,779522041,588.7,1077323041,109946,93825,582.0,129748,935,7281
